"@timestamp","@sourcetype",LogonProcessName,EventRecordID,ProcessID,IpAddress,Computer,EventID,TargetUserName,TargetDomainName,TargetSid,LogonType,WorkstationName,CommandLine,NewProcessId,NewProcessName,ParentProcessName,ProcessId
"1701743846.863097","XmlWinEventLog:Security",,75204,4,,winhost01,4688,"api_test",WINHOST01,,,,"C:\Windows\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5}",0x1dc4,"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",0x2c0
"1701743847.043140","XmlWinEventLog:Security",,75205,4,,winhost01,4688,"api_test",WINHOST01,,,,"C:\Windows\System32\mobsync.exe -Embedding",0x1e90,"C:\Windows\System32\mobsync.exe","C:\Windows\System32\svchost.exe",0x2c0
"1701743847.915273","XmlWinEventLog:Security","NtLmSsp ",75206,624,"185.170.144.3",winhost01,4625,ADMINISTRATOR,,,3,,,,,,
"1701743847.984838","XmlWinEventLog:Security",,1035403,4,,"apidevdc01.example.com",4688,,,,,,"""C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe""",0x2a0,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",0xa30
"1701743848.176651","XmlWinEventLog:Security",,1035404,4,,"apidevdc01.example.com",4689,,,,,,,,,,0x2a0
"1701743848.734890","XmlWinEventLog:Security",,1035405,4,,"apidevdc01.example.com",4688,,,,,,"""C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe""",0x1aac,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",0xa30
"1701743848.937585","XmlWinEventLog:Security",,1035406,4,,"apidevdc01.example.com",4689,,,,,,,,,,0x1aac
"1701743849.500400","XmlWinEventLog:Security",,1035407,4,,"apidevdc01.example.com",4688,,,,,,"""C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe""",0x768,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",0xa30
"1701743849.695964","XmlWinEventLog:Security",,1035408,4,,"apidevdc01.example.com",4689,,,,,,,,,,0x768
"1701743850.250393","XmlWinEventLog:Security",,1035409,4,,"apidevdc01.example.com",4688,,,,,,"""C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe""",0x19dc,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",0xa30
"1701743850.445113","XmlWinEventLog:Security",,1035410,4,,"apidevdc01.example.com",4689,,,,,,,,,,0x19dc
"1701743850.922894","XmlWinEventLog:Security",,1035411,4,,"apidevdc01.example.com",4688,,,,,,"""C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe"" --ps2",0x1a14,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",0xa30
"1701743851.121826","XmlWinEventLog:Security",,1035412,4,,"apidevdc01.example.com",4689,,,,,,,,,,0x1a14
"1701743851.672527","XmlWinEventLog:Security",,1035413,4,,"apidevdc01.example.com",4688,,,,,,"""C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe""",0x808,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",0xa30
"1701743851.871010","XmlWinEventLog:Security",,1035414,4,,"apidevdc01.example.com",4689,,,,,,,,,,0x808
"1701743855.192870","XmlWinEventLog:Security",,1035415,584,,"apidevdc01.example.com",4776,ADMIN,,,,,,,,,
"1701743855.193012","XmlWinEventLog:Security","NtLmSsp ",1035416,584,"195.130.73.252","apidevdc01.example.com",4625,ADMIN,,,3,,,,,,
"1701743854.392027","XmlWinEventLog:Security",,75207,4,,winhost01,4688,,,,,,"C:\Windows\SysWOW64\runonce.exe /Run6432",0x1c40,"C:\Windows\SysWOW64\runonce.exe","C:\Windows\explorer.exe",0x1860
"1701743854.532167","XmlWinEventLog:Security",,75208,4,,winhost01,4688,,,,,,"""C:\Program Files (x86)\Cisco\Cisco Secure Client\UI\csc_ui.exe"" -minimized",0x1d04,"C:\Program Files (x86)\Cisco\Cisco Secure Client\UI\csc_ui.exe","C:\Windows\SysWOW64\runonce.exe",0x1c40
"1701743855.749189","XmlWinEventLog:Security",,75209,4,,winhost01,4688,"WINHOST01$",WORKGROUP,,,,"C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding",0x1d88,"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",0x2c0
"1701743857.335082","XmlWinEventLog:Security","Advapi  ",75210,624,,winhost01,4624,SYSTEM,"NT AUTHORITY",,5,,,,,,0x260
"1701743857.335091","XmlWinEventLog:Security",,75211,624,,winhost01,4672,,,,,,,,,,
"1701743857.338794","XmlWinEventLog:Security",,75212,4,,winhost01,4688,,,,,,"C:\Windows\servicing\TrustedInstaller.exe",0x1c6c,"C:\Windows\servicing\TrustedInstaller.exe","C:\Windows\System32\services.exe",0x260
"1701743857.397464","XmlWinEventLog:Security",,75213,4,,winhost01,4688,,,,,,"C:\Windows\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.14393.6250_none_7f16785821e211b6\TiWorker.exe -Embedding",0x1f6c,"C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.14393.6250_none_7f16785821e211b6\TiWorker.exe","C:\Windows\System32\svchost.exe",0x2c0
"1701743859.550494","XmlWinEventLog:Security","NtLmSsp ",75214,624,"221.160.189.188",winhost01,4625,ADMINISTRATOR,,,3,,,,,,
"1701743860.203475","XmlWinEventLog:Security",,75215,4,,winhost01,4688,,,,,,"consent.exe 1200 386 00000226C7EED3B0",0x1cd8,"C:\Windows\System32\consent.exe","C:\Windows\System32\svchost.exe",0x4b0
"1701743860.280280","XmlWinEventLog:Security",,75216,624,,winhost01,4798,"api_test",WINHOST01,"WINHOST01\api_test",,,,,,,
"1701743860.469746","XmlWinEventLog:Security",,75217,4,,winhost01,4688,,,,,,"C:\Windows\system32\DllHost.exe /Processid:{E10F6C3A-F1AE-4ADC-AA9D-2FE65525666E}",0x1588,"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",0x2c0
"1701743860.595377","XmlWinEventLog:Security",,75218,4,,winhost01,4688,"api_test",WINHOST01,,,,"C:\Windows\system32\DllHost.exe /Processid:{86D5EB8A-859F-4C7B-A76B-2BD819B7A850}",0x1e04,"C:\Windows\System32\dllhost.exe","C:\Windows\System32\svchost.exe",0x2c0
"1701743860.694290","XmlWinEventLog:Security",,75219,624,,winhost01,4798,user01,WINHOST01,"WINHOST01\user01",,,,,,,
"1701743860.696732","XmlWinEventLog:Security",,75220,624,,winhost01,4797,Administrator,WINHOST01,,,,,,,,
"1701743860.702756","XmlWinEventLog:Security",,75221,624,,winhost01,4798,Guest,WINHOST01,"WINHOST01\Guest",,,,,,,
"1701743860.703345","XmlWinEventLog:Security",,75222,624,,winhost01,4798,Guest,WINHOST01,"WINHOST01\Guest",,,,,,,
"1701743860.706818","XmlWinEventLog:Security",,75223,624,,winhost01,4798,Guest,WINHOST01,"WINHOST01\Guest",,,,,,,
"1701743860.707227","XmlWinEventLog:Security",,75224,624,,winhost01,4798,Guest,WINHOST01,"WINHOST01\Guest",,,,,,,
"1701743861.032506","XmlWinEventLog:Security","NtLmSsp ",75225,624,"185.170.144.3",winhost01,4625,ADMINISTRATOR,,,3,,,,,,
"1701743862.706301","XmlWinEventLog:Security",,1035417,584,,"apidevdc01.example.com",4776,Administrator,,,,,,,,,
"1701743862.706518","XmlWinEventLog:Security","NtLmSsp ",1035418,584,"43.247.36.254","apidevdc01.example.com",4625,Administrator,,,3,workstation,,,,,
"1701743866.097094","XmlWinEventLog:Security","NtLmSsp ",75226,624,"110.10.193.201",winhost01,4625,ADMIN,,,3,,,,,,
"1701743867.418554","XmlWinEventLog:Security","NtLmSsp ",75227,624,"112.46.207.82",winhost01,4625,WINHOST01,,,3,,,,,,
"1701743870.839549","XmlWinEventLog:Security","NtLmSsp ",75228,624,"216.173.119.157",winhost01,4625,Administrator,,,3,workstation,,,,,
"1701743873.696671","XmlWinEventLog:Security",,1035419,584,,"apidevdc01.example.com",4672,,,,,,,,,,
"1701743873.696808","XmlWinEventLog:Security",Kerberos,1035420,584,"fe80::6dee:74f6:193a:3a57","apidevdc01.example.com",4624,"APIDEVDC01$","EXAMPLE.COM",,3,,,,,,
"1701743873.702905","XmlWinEventLog:Security",,1035421,584,,"apidevdc01.example.com",4634,"APIDEVDC01$",EXAMPLE,,3,,,,,,
"1701743873.705375","XmlWinEventLog:Security",,1035422,584,,"apidevdc01.example.com",4672,,,,,,,,,,
"1701743873.705506","XmlWinEventLog:Security",Kerberos,1035423,584,"fe80::6dee:74f6:193a:3a57","apidevdc01.example.com",4624,"APIDEVDC01$","EXAMPLE.COM",,3,,,,,,
"1701743873.712025","XmlWinEventLog:Security",,1035424,584,,"apidevdc01.example.com",4634,"APIDEVDC01$",EXAMPLE,,3,,,,,,
"1701743874.052344","XmlWinEventLog:Security","NtLmSsp ",75229,624,"185.170.144.3",winhost01,4625,ADMINISTRATOR,,,3,,,,,,
"1701743876.378187","XmlWinEventLog:Security",,75230,4,,winhost01,4688,,,,,,"""C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe""",0x1f00,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",0x121c
"1701743877.353398","XmlWinEventLog:Security",,75231,4,,winhost01,4688,,,,,,"""C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe""",0x1c40,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",0x121c
"1701743879.506403","XmlWinEventLog:Security",,75232,4,,winhost01,4688,"LOCAL SERVICE","NT AUTHORITY",,,,"C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding",0x1ecc,"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",0x2c0
"1701743882.017409","XmlWinEventLog:Security",,75233,4,,winhost01,4688,,,,,,"""C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe""",0x1e88,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",0x121c
"1701743882.972394","XmlWinEventLog:Security",,75234,4,,winhost01,4688,,,,,,"""C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe""",0x1ee4,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",0x121c
"1701743883.931853","XmlWinEventLog:Security",,75235,4,,winhost01,4688,,,,,,"""C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe"" --ps2",0x1bc4,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",0x121c
"1701743884.873852","XmlWinEventLog:Security",,75236,4,,winhost01,4688,,,,,,"""C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe""",0x1dd4,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",0x121c
"1701743886.549958","XmlWinEventLog:Security",,1035425,4,,"apidevdc01.example.com",4689,,,,,,,,,,0xd1c
"1701743886.556492","XmlWinEventLog:Security",,75237,4,,winhost01,4688,,,,,,"C:\Windows\system32\wbem\wmiprvse.exe -Embedding",0x1e50,"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",0x2c0
"1701743887.032505","XmlWinEventLog:Security","NtLmSsp ",75238,624,"185.170.144.3",winhost01,4625,ADMINISTRATOR,,,3,,,,,,
"1701743891.237870","XmlWinEventLog:Security",,1035426,584,,"apidevdc01.example.com",4672,,,,,,,,,,
"1701743891.238018","XmlWinEventLog:Security",Kerberos,1035427,584,"::1","apidevdc01.example.com",4624,"APIDEVDC01$","EXAMPLE.COM",,3,,,,,,
"1701743891.239845","XmlWinEventLog:Security",,1035428,584,,"apidevdc01.example.com",4634,"APIDEVDC01$",EXAMPLE,,3,,,,,,
"1701743893.993689","XmlWinEventLog:Security","NtLmSsp ",75239,624,"110.10.193.201",winhost01,4625,PC,,,3,,,,,,
"1701743896.970114","XmlWinEventLog:Security","NtLmSsp ",75240,624,"221.160.189.188",winhost01,4625,ADMINISTRATOR,,,3,,,,,,
"1701743899.942676","XmlWinEventLog:Security","NtLmSsp ",75241,624,"185.170.144.3",winhost01,4625,ADMINISTRATOR,,,3,,,,,,
"1701743907.985194","XmlWinEventLog:Security",,1035429,4,,"apidevdc01.example.com",4688,,,,,,"""C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe""",0x1a54,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",0xa30
"1701743908.193426","XmlWinEventLog:Security",,1035430,4,,"apidevdc01.example.com",4689,,,,,,,,,,0x1a54
"1701743908.735105","XmlWinEventLog:Security",,1035431,4,,"apidevdc01.example.com",4688,,,,,,"""C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe""",0x798,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",0xa30
"1701743908.977802","XmlWinEventLog:Security",,1035432,4,,"apidevdc01.example.com",4689,,,,,,,,,,0x798
"1701743909.080417","XmlWinEventLog:Security",,1035433,584,,"apidevdc01.example.com",4776,Administrator,,,,,,,,,
"1701743909.080571","XmlWinEventLog:Security","NtLmSsp ",1035434,584,"133.18.219.161","apidevdc01.example.com",4625,Administrator,,,3,workstation,,,,,
"1701743909.500577","XmlWinEventLog:Security",,1035435,4,,"apidevdc01.example.com",4688,,,,,,"""C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe""",0x1af4,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",0xa30
"1701743909.708392","XmlWinEventLog:Security",,1035436,4,,"apidevdc01.example.com",4689,,,,,,,,,,0x1af4
"1701743910.204127","XmlWinEventLog:Security",,1035437,4,,"apidevdc01.example.com",4688,,,,,,"""C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe""",0x428,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",0xa30
"1701743910.404017","XmlWinEventLog:Security",,1035438,4,,"apidevdc01.example.com",4689,,,,,,,,,,0x428
"1701743910.969181","XmlWinEventLog:Security",,1035439,4,,"apidevdc01.example.com",4688,,,,,,"""C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe"" --ps2",0x770,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",0xa30
"1701743911.170200","XmlWinEventLog:Security",,1035440,4,,"apidevdc01.example.com",4689,,,,,,,,,,0x770
"1701743911.734801","XmlWinEventLog:Security",,1035441,4,,"apidevdc01.example.com",4688,,,,,,"""C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe""",0x1670,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",0xa30
"1701743911.927219","XmlWinEventLog:Security",,1035442,4,,"apidevdc01.example.com",4689,,,,,,,,,,0x1670
"1701743912.206302","XmlWinEventLog:Security","NtLmSsp ",75242,624,"112.46.207.82",winhost01,4625,WINHOST01,,,3,,,,,,
"1701743912.860195","XmlWinEventLog:Security","NtLmSsp ",75243,624,"185.170.144.3",winhost01,4625,ADMINISTRATOR,,,3,,,,,,
"1701743915.443347","XmlWinEventLog:Security",,1035443,4,,"apidevdc01.example.com",4688,,,,,,"""C:\Windows\system32\MusNotification.exe"" Display",0x470,"C:\Windows\System32\MusNotification.exe","C:\Windows\System32\svchost.exe",0x33c
"1701743915.447394","XmlWinEventLog:Security",,1035444,4,,"apidevdc01.example.com",4688,,,,,,"""Configure-SMRemoting.exe"" -GET",0x1940,"C:\Windows\System32\Configure-SMRemoting.exe","C:\Windows\System32\ServerManager.exe",0x153c
"1701743915.450512","XmlWinEventLog:Security",,1035445,4,,"apidevdc01.example.com",4688,,,,,,"\??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1",0x1834,"C:\Windows\System32\conhost.exe","C:\Windows\System32\Configure-SMRemoting.exe",0x1940
"1701743915.480511","XmlWinEventLog:Security",,1035446,4,,"apidevdc01.example.com",4703,"APIDEVDC01$",EXAMPLE,,,,,,,,0x33c
"1701743915.481732","XmlWinEventLog:Security",,1035447,4,,"apidevdc01.example.com",4703,"APIDEVDC01$",EXAMPLE,,,,,,,,0x33c
"1701743915.511245","XmlWinEventLog:Security",,1035448,4,,"apidevdc01.example.com",4703,"APIDEVDC01$",EXAMPLE,,,,,,,,0x33c
"1701743915.511793","XmlWinEventLog:Security",,1035449,4,,"apidevdc01.example.com",4703,"APIDEVDC01$",EXAMPLE,,,,,,,,0x33c
"1701743915.512309","XmlWinEventLog:Security",,1035450,4,,"apidevdc01.example.com",4703,"APIDEVDC01$",EXAMPLE,,,,,,,,0x33c
"1701743915.515107","XmlWinEventLog:Security",,1035451,4,,"apidevdc01.example.com",4703,"APIDEVDC01$",EXAMPLE,,,,,,,,0x33c
"1701743915.516391","XmlWinEventLog:Security",,1035452,4,,"apidevdc01.example.com",4703,"APIDEVDC01$",EXAMPLE,,,,,,,,0x33c
"1701743915.519643","XmlWinEventLog:Security",,1035453,4,,"apidevdc01.example.com",4703,"APIDEVDC01$",EXAMPLE,,,,,,,,0x33c
"1701743915.522894","XmlWinEventLog:Security",,1035454,4,,"apidevdc01.example.com",4703,"APIDEVDC01$",EXAMPLE,,,,,,,,0x33c
"1701743915.523729","XmlWinEventLog:Security",,1035455,4,,"apidevdc01.example.com",4703,admin,EXAMPLE,,,,,,,,0x248
"1701743915.524287","XmlWinEventLog:Security",,1035456,4,,"apidevdc01.example.com",4703,"APIDEVDC01$",EXAMPLE,,,,,,,,0x33c
"1701743915.550863","XmlWinEventLog:Security",,1035457,4,,"apidevdc01.example.com",4689,,,,,,,,,,0x1940
"1701743915.552998","XmlWinEventLog:Security",,1035458,4,,"apidevdc01.example.com",4689,,,,,,,,,,0x1834
"1701743915.939144","XmlWinEventLog:Security",,1035459,4,,"apidevdc01.example.com",4689,,,,,,,,,,0x470
"1701743916.550741","XmlWinEventLog:Security",,1035460,4,,"apidevdc01.example.com",4703,"APIDEVDC01$",EXAMPLE,,,,,,,,0x33c
"1701743916.559792","XmlWinEventLog:Security",,1035461,4,,"apidevdc01.example.com",4703,"APIDEVDC01$",EXAMPLE,,,,,,,,0x33c
"1701743916.564812","XmlWinEventLog:Security",,1035462,4,,"apidevdc01.example.com",4703,"APIDEVDC01$",EXAMPLE,,,,,,,,0x33c
"1701743916.571462","XmlWinEventLog:Security",,1035463,4,,"apidevdc01.example.com",4703,"APIDEVDC01$",EXAMPLE,,,,,,,,0x33c
"1701743916.572285","XmlWinEventLog:Security",,1035464,4,,"apidevdc01.example.com",4703,"APIDEVDC01$",EXAMPLE,,,,,,,,0x33c
"1701743916.572768","XmlWinEventLog:Security",,1035465,4,,"apidevdc01.example.com",4703,"APIDEVDC01$",EXAMPLE,,,,,,,,0x33c
"1701743916.574722","XmlWinEventLog:Security",,1035466,4,,"apidevdc01.example.com",4688,"LOCAL SERVICE","NT AUTHORITY",,,,"C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding",0x184c,"C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\System32\svchost.exe",0x2f8
"1701743916.594530","XmlWinEventLog:Security",,1035467,4,,"apidevdc01.example.com",4703,"APIDEVDC01$",EXAMPLE,,,,,,,,0x33c
"1701743916.595692","XmlWinEventLog:Security",,1035468,4,,"apidevdc01.example.com",4703,"APIDEVDC01$",EXAMPLE,,,,,,,,0x33c
"1701743916.602358","XmlWinEventLog:Security",,1035469,4,,"apidevdc01.example.com",4703,"APIDEVDC01$",EXAMPLE,,,,,,,,0x33c
"1701743916.992085","XmlWinEventLog:Security",,1035470,584,,"apidevdc01.example.com",4776,USER,,,,,,,,,
"1701743916.992544","XmlWinEventLog:Security","NtLmSsp ",1035471,584,"195.130.73.252","apidevdc01.example.com",4625,USER,,,3,,,,,,
"1701743917.660823","XmlWinEventLog:Security","NtLmSsp ",75244,624,"112.46.207.82",winhost01,4625,WINHOST01,,,3,,,,,,
"1701743921.507856","XmlWinEventLog:Security","NtLmSsp ",75245,624,"110.10.193.201",winhost01,4625,HOME,,,3,,,,,,
"1701743925.555791","XmlWinEventLog:Security","NtLmSsp ",75246,624,"133.18.219.161",winhost01,4625,Administrator,,,3,workstation,,,,,
"1701743925.708194","XmlWinEventLog:Security","NtLmSsp ",75247,624,"185.170.144.3",winhost01,4625,ADMINISTRATOR,,,3,,,,,,
"1701743927.688088","XmlWinEventLog:Security","NtLmSsp ",75248,624,"112.46.207.82",winhost01,4625,WINHOST01,,,3,,,,,,
"1701743936.393888","XmlWinEventLog:Security",,75249,4,,winhost01,4688,,,,,,"""C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe""",0x1b18,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",0x121c
"1701743937.253275","XmlWinEventLog:Security",,75250,4,,winhost01,4688,,,,,,"""C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe""",0x18a0,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",0x121c
"1701743936.678798","XmlWinEventLog:Security",,1035472,584,,"apidevdc01.example.com",4672,,,,,,,,,,
"1701743936.678934","XmlWinEventLog:Security",Kerberos,1035473,584,"fe80::6dee:74f6:193a:3a57","apidevdc01.example.com",4624,"APIDEVDC01$","EXAMPLE.COM",,3,,,,,,
"1701743936.684464","XmlWinEventLog:Security",,1035474,584,,"apidevdc01.example.com",4672,,,,,,,,,,
"1701743936.684588","XmlWinEventLog:Security",Kerberos,1035475,584,"::1","apidevdc01.example.com",4624,"APIDEVDC01$","EXAMPLE.COM",,3,,,,,,
"1701743936.688202","XmlWinEventLog:Security",,1035476,584,,"apidevdc01.example.com",4672,,,,,,,,,,
"1701743936.688323","XmlWinEventLog:Security",Kerberos,1035477,584,"10.128.0.24","apidevdc01.example.com",4624,"APIDEVDC01$","EXAMPLE.COM",,3,,,,,,
"1701743936.785709","XmlWinEventLog:Security",,1035478,4,,"apidevdc01.example.com",4703,"APIDEVDC01$",EXAMPLE,,,,,,,,0x248
"1701743936.788093","XmlWinEventLog:Security",,1035479,584,,"apidevdc01.example.com",4672,,,,,,,,,,
"1701743936.788263","XmlWinEventLog:Security",Kerberos,1035480,584,"fe80::6dee:74f6:193a:3a57","apidevdc01.example.com",4624,"APIDEVDC01$","EXAMPLE.COM",,3,,,,,,
"1701743936.793041","XmlWinEventLog:Security",,1035481,584,,"apidevdc01.example.com",4634,"APIDEVDC01$",EXAMPLE,,3,,,,,,
"1701743936.793091","XmlWinEventLog:Security",,1035482,584,,"apidevdc01.example.com",4634,"APIDEVDC01$",EXAMPLE,,3,,,,,,
"1701743936.797393","XmlWinEventLog:Security",,1035483,584,,"apidevdc01.example.com",4634,"APIDEVDC01$",EXAMPLE,,3,,,,,,
"1701743936.799419","XmlWinEventLog:Security",,1035484,4,,"apidevdc01.example.com",4703,"APIDEVDC01$",EXAMPLE,,,,,,,,0x33c
"1701743936.800131","XmlWinEventLog:Security",,1035485,4,,"apidevdc01.example.com",4703,"APIDEVDC01$",EXAMPLE,,,,,,,,0x33c
"1701743936.800570","XmlWinEventLog:Security",,1035486,4,,"apidevdc01.example.com",4703,"APIDEVDC01$",EXAMPLE,,,,,,,,0x33c
"1701743938.621102","XmlWinEventLog:Security","NtLmSsp ",75251,624,"185.170.144.3",winhost01,4625,ADMINISTRATOR,,,3,,,,,,
"1701743939.662148","XmlWinEventLog:Security",,75252,4,,winhost01,4688,"api_test",WINHOST01,,,,"taskhostw.exe",0x44c,"C:\Windows\System32\taskhostw.exe","C:\Windows\System32\svchost.exe",0x4b0
"1701743939.669317","XmlWinEventLog:Security",,75253,4,,winhost01,4688,user01,WINHOST01,,,,"taskhostw.exe",0xd6c,"C:\Windows\System32\taskhostw.exe","C:\Windows\System32\svchost.exe",0x4b0
"1701743939.933014","XmlWinEventLog:Security",,75254,4,,winhost01,4688,user01,WINHOST01,,,,"C:\Windows\System32\InstallAgent.exe -Embedding",0x1ed0,"C:\Windows\System32\InstallAgent.exe","C:\Windows\System32\svchost.exe",0x2c0
"1701743940.672856","XmlWinEventLog:Security","NtLmSsp ",75255,624,"221.160.189.188",winhost01,4625,ADMINISTRATOR,,,3,,,,,,
"1701743942.003174","XmlWinEventLog:Security",,75256,4,,winhost01,4688,,,,,,"""C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe""",0x1cd4,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",0x121c
"1701743942.894069","XmlWinEventLog:Security",,75257,4,,winhost01,4688,,,,,,"""C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe"" --ps2",0x1ce0,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",0x121c
"1701743943.753349","XmlWinEventLog:Security",,75258,4,,winhost01,4688,,,,,,"""C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe""",0x1b0c,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",0x121c
"1701743944.612602","XmlWinEventLog:Security",,75259,4,,winhost01,4688,,,,,,"""C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe""",0x1d64,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe",0x121c
"1701743947.625128","XmlWinEventLog:Security",,1035487,584,,"apidevdc01.example.com",4634,"APIDEVDC01$",EXAMPLE,,3,,,,,,
"1701743948.907856","XmlWinEventLog:Security","NtLmSsp ",75260,624,"110.10.193.201",winhost01,4625,USER,,,3,,,,,,
"1701743951.514621","XmlWinEventLog:Security","NtLmSsp ",75261,624,"185.170.144.3",winhost01,4625,ADMINISTRATOR,,,3,,,,,,
"1701743951.253312","XmlWinEventLog:Security",,1035488,584,,"apidevdc01.example.com",4672,,,,,,,,,,
"1701743951.253458","XmlWinEventLog:Security",Kerberos,1035489,584,"::1","apidevdc01.example.com",4624,"APIDEVDC01$","EXAMPLE.COM",,3,,,,,,
"1701743951.254968","XmlWinEventLog:Security",,1035490,584,,"apidevdc01.example.com",4634,"APIDEVDC01$",EXAMPLE,,3,,,,,,
"1701743952.949453","XmlWinEventLog:Security",,1035491,584,,"apidevdc01.example.com",4776,Administrator,,,,,,,,,
